County,Water Body,Site Name,Town,Range,Section,Species,Strain,Date,Number,Avg. Length
Alger,Addis Lakes (Ponds) ADDIS LAKE (46N 20W 33),ADDIS LAKE                    ,46N,20W,33,Brook trout,Assinica,2019,177,7.83
Alger,Addis Lakes (Ponds) ADDIS LAKE (46N 20W 33),ADDIS LAKE                    ,46N,20W,33,Brook trout,Assinica,2021,184,7.91
Alger,Addis Lakes (Ponds) ADDIS LAKE (46N 20W 33),ADDIS LAKE                    ,46N,20W,33,Brook trout,Assinica,2022,198,7.91
Alger,Anna River ANNA RIVER 2 (46N 19W 15),ANNA RIVER 2,46N,19W,15,Rainbow trout,Michigan,2012,52720,3.23
Alger,Anna River ANNA RIVER 2 (46N 19W 15),ANNA RIVER 2,46N,19W,15,Rainbow trout,Michigan,2012,3521,4.57
Alger,Anna River ANNA RIVER 2 (46N 19W 15),ANNA RIVER 2,46N,19W,15,Rainbow trout,Michigan,2013,55000,3.23
Alger,Anna River ANNA RIVER 2 (46N 19W 15),ANNA RIVER 2,46N,19W,15,Rainbow trout,Michigan,2014,50000,2.87
Alger,Anna River ANNA RIVER 2 (46N 19W 15),ANNA RIVER 2,46N,19W,15,Rainbow trout,Michigan,2015,55994,2.95
Alger,Anna River ANNA RIVER 2 (46N 19W 15),ANNA RIVER 2,46N,19W,15,Rainbow trout,Michigan,2016,50212,3.15
Alger,Anna River ANNA RIVER 2 (46N 19W 15),ANNA RIVER 2,46N,19W,15,Rainbow trout,Michigan,2017,49997,3.11
Alger,Anna River ANNA RIVER 2 (46N 19W 15),ANNA RIVER 2,46N,19W,15,Rainbow trout,Michigan,2018,54953,2.95
Alger,Anna River ANNA RIVER 2 (46N 19W 15),ANNA RIVER 2,46N,19W,15,Rainbow trout,Michigan,2019,49996,2.8
Alger,Anna River ANNA RIVER 2 (46N 19W 15),ANNA RIVER 2,46N,19W,15,Rainbow trout,Michigan,2021,49321,2.76
Alger,Anna River ANNA RIVER 2 (46N 19W 15),ANNA RIVER 2,46N,19W,15,Rainbow trout,Michigan,2022,25828,3.03
Alger,Anna River ANNA RIVER 2 (46N 19W 15),ANNA RIVER 2,46N,19W,15,Rainbow trout,Michigan,2022,26179,3.15
Alger,Au Train Basin (Forest Lake) Au Train Basin (45N 20W 06),Au Train Basin,45N,20W,6,Walleye,Bay De Noc,2014,21300,1.94
Alger,Au Train Basin (Forest Lake) AU TRAIN BASIN (45N 21W 12),AU TRAIN BASIN                ,45N,21W,12,Walleye,Muskegon,2012,8598,2.05
Alger,Au Train Basin (Forest Lake) AU TRAIN BASIN (45N 21W 12),AU TRAIN BASIN                ,45N,21W,12,Walleye,Muskegon,2016,26070,1.95
Alger,Au Train Basin (Forest Lake) AU TRAIN BASIN (45N 21W 12),AU TRAIN BASIN                ,45N,21W,12,Walleye,St. Marys River,2018,39130,2.03
Alger,Au Train Lake AU TRAIN LAKE (46N 20W 06),AU TRAIN LAKE                 ,46N,20W,6,Walleye,Bay De Noc,2012,3188,1.95
Alger,Au Train Lake AU TRAIN LAKE (46N 20W 06),AU TRAIN LAKE                 ,46N,20W,6,Walleye,Bay De Noc,2016,15100,1.57
Alger,Au Train Lake AU TRAIN LAKE (46N 20W 06),AU TRAIN LAKE                 ,46N,20W,6,Walleye,Bay De Noc,2016,6220,1.57
Alger,Au Train Lake AU TRAIN LAKE (46N 20W 06),AU TRAIN LAKE                 ,46N,20W,6,Walleye,Bay De Noc,2021,9900,2.05
Alger,Au Train Lake AU TRAIN LAKE (46N 20W 06),AU TRAIN LAKE                 ,46N,20W,6,Walleye,St. Marys River,2018,15093,2.03
Alger,Au Train River AU TRAIN FALLS (46N 20W 31),AU TRAIN FALLS                ,46N,20W,31,Brown trout,Gilchrist Creek,2012,330,5.51
Alger,Au Train River AU TRAIN FALLS (46N 20W 31),AU TRAIN FALLS                ,46N,20W,31,Brown trout,Gilchrist Creek,2013,300,6.18
Alger,Au Train River AU TRAIN FALLS (46N 20W 31),AU TRAIN FALLS                ,46N,20W,31,Brown trout,Gilchrist Creek,2014,300,8.03
Alger,Au Train River AU TRAIN FALLS (46N 20W 31),AU TRAIN FALLS                ,46N,20W,31,Brown trout,Gilchrist Creek,2015,328,6.1
Alger,Au Train River AU TRAIN FALLS (46N 20W 31),AU TRAIN FALLS                ,46N,20W,31,Brown trout,Gilchrist Creek,2016,950,5.16
Alger,Au Train River AU TRAIN FALLS (46N 20W 31),AU TRAIN FALLS                ,46N,20W,31,Brown trout,Gilchrist Creek,2017,750,5.04
Alger,Au Train River AU TRAIN FALLS (46N 20W 31),AU TRAIN FALLS                ,46N,20W,31,Brown trout,Gilchrist Creek,2018,1100,5.08
Alger,Au Train River AU TRAIN FALLS (46N 20W 31),AU TRAIN FALLS                ,46N,20W,31,Brown trout,Gilchrist Creek,2019,1000,5.2
Alger,Au Train River AU TRAIN FALLS (46N 20W 31),AU TRAIN FALLS                ,46N,20W,31,Brown trout,Sturgeon River,2021,989,4.61
Alger,Au Train River AU TRAIN FALLS (46N 20W 31),AU TRAIN FALLS                ,46N,20W,31,Brown trout,Sturgeon River,2022,998,4.72
Alger,Au Train River AU TRAIN RIVER - USFS 2276 (46N 20W 17),AU TRAIN RIVER - USFS 2276    ,46N,20W,17,Brown trout,Gilchrist Creek,2012,770,5.51
Alger,Au Train River AU TRAIN RIVER - USFS 2276 (46N 20W 17),AU TRAIN RIVER - USFS 2276    ,46N,20W,17,Brown trout,Gilchrist Creek,2013,700,6.18
Alger,Au Train River AU TRAIN RIVER - USFS 2276 (46N 20W 17),AU TRAIN RIVER - USFS 2276    ,46N,20W,17,Brown trout,Gilchrist Creek,2014,700,8.03
Alger,Au Train River AU TRAIN RIVER - USFS 2276 (46N 20W 17),AU TRAIN RIVER - USFS 2276    ,46N,20W,17,Brown trout,Gilchrist Creek,2015,770,6.1
Alger,Au Train River AU TRAIN RIVER - USFS 2276 (46N 20W 17),AU TRAIN RIVER - USFS 2276    ,46N,20W,17,Brown trout,Gilchrist Creek,2016,950,5.16
Alger,Au Train River AU TRAIN RIVER - USFS 2276 (46N 20W 17),AU TRAIN RIVER - USFS 2276    ,46N,20W,17,Brown trout,Gilchrist Creek,2017,751,5.04
Alger,Au Train River AU TRAIN RIVER - USFS 2276 (46N 20W 17),AU TRAIN RIVER - USFS 2276    ,46N,20W,17,Brown trout,Gilchrist Creek,2018,1100,5.08
Alger,Au Train River AU TRAIN RIVER - USFS 2276 (46N 20W 17),AU TRAIN RIVER - USFS 2276    ,46N,20W,17,Brown trout,Gilchrist Creek,2019,1000,5.2
Alger,Au Train River AU TRAIN RIVER - USFS 2276 (46N 20W 17),AU TRAIN RIVER - USFS 2276    ,46N,20W,17,Brown trout,Sturgeon River,2020,2200,4.57
Alger,Au Train River AU TRAIN RIVER - USFS 2276 (46N 20W 17),AU TRAIN RIVER - USFS 2276    ,46N,20W,17,Brown trout,Sturgeon River,2021,990,4.61
Alger,Au Train River AU TRAIN RIVER - USFS 2276 (46N 20W 17),AU TRAIN RIVER - USFS 2276    ,46N,20W,17,Brown trout,Sturgeon River,2022,998,4.72
Alger,Bette's Pond BETTE'S POND (44N 19W 03),BETTE'S POND                  ,44N,19W,3,Brook trout,Assinica,2012,450,5.98
Alger,Bette's Pond BETTE'S POND (44N 19W 03),BETTE'S POND                  ,44N,19W,3,Brook trout,Assinica,2013,450,5.79
Alger,Bette's Pond BETTE'S POND (44N 19W 03),BETTE'S POND                  ,44N,19W,3,Brook trout,Assinica,2014,450,5.39
Alger,Bette's Pond BETTE'S POND (44N 19W 03),BETTE'S POND                  ,44N,19W,3,Brook trout,Assinica,2015,450,5.59
Alger,Bette's Pond BETTE'S POND (44N 19W 03),BETTE'S POND                  ,44N,19W,3,Brook trout,Assinica,2016,450,6.06
Alger,Bette's Pond BETTE'S POND (44N 19W 03),BETTE'S POND                  ,44N,19W,3,Brook trout,Assinica,2017,450,6.26
Alger,Bette's Pond BETTE'S POND (44N 19W 03),BETTE'S POND                  ,44N,19W,3,Brook trout,Assinica,2018,449,5.51
Alger,Bette's Pond BETTE'S POND (44N 19W 03),BETTE'S POND                  ,44N,19W,3,Brook trout,Assinica,2019,450,5.59
Alger,Bette's Pond BETTE'S POND (44N 19W 03),BETTE'S POND                  ,44N,19W,3,Brook trout,Assinica,2020,450,5.55
Alger,Bette's Pond BETTE'S POND (44N 19W 03),BETTE'S POND                  ,44N,19W,3,Brook trout,Assinica,2021,475,6.22
Alger,Bette's Pond BETTE'S POND (44N 19W 03),BETTE'S POND                  ,44N,19W,3,Brook trout,Assinica,2022,450,5.71
Alger,Brians Pond FOOT PATH (44N 19W 27),FOOT PATH                     ,44N,19W,27,Brook trout,Assinica,2012,449,5.98
Alger,Brians Pond FOOT PATH (44N 19W 27),FOOT PATH                     ,44N,19W,27,Brook trout,Assinica,2013,450,5.79
Alger,Brians Pond FOOT PATH (44N 19W 27),FOOT PATH                     ,44N,19W,27,Brook trout,Assinica,2014,450,5.39
Alger,Brians Pond FOOT PATH (44N 19W 27),FOOT PATH                     ,44N,19W,27,Brook trout,Assinica,2015,450,5.59
Alger,Brians Pond FOOT PATH (44N 19W 27),FOOT PATH                     ,44N,19W,27,Brook trout,Assinica,2016,450,6.06
Alger,Brians Pond FOOT PATH (44N 19W 27),FOOT PATH                     ,44N,19W,27,Brook trout,Assinica,2017,450,6.26
Alger,Brians Pond FOOT PATH (44N 19W 27),FOOT PATH                     ,44N,19W,27,Brook trout,Assinica,2018,450,5.51
Alger,Brians Pond FOOT PATH (44N 19W 27),FOOT PATH                     ,44N,19W,27,Brook trout,Assinica,2019,450,5.59
Alger,Brians Pond FOOT PATH (44N 19W 27),FOOT PATH                     ,44N,19W,27,Brook trout,Assinica,2020,450,5.55
Alger,Cheryl's Pond Cheryl's Pond (44N 19W 25),Cheryl's Pond,44N,19W,25,Brook trout,Assinica,2012,249,8.43
Alger,Cheryl's Pond Cheryl's Pond (44N 19W 25),Cheryl's Pond,44N,19W,25,Brook trout,Assinica,2013,300,8.11
Alger,Cheryl's Pond CHERYL'S POND (44N 19W 25),CHERYL'S POND                 ,44N,19W,25,Brook trout,Assinica,2014,308,7.91
Alger,Cheryl's Pond Cheryl's Pond (44N 19W 25),Cheryl's Pond,44N,19W,25,Brook trout,Assinica,2015,300,8.15
Alger,Cheryl's Pond Cheryl's Pond (44N 19W 25),Cheryl's Pond,44N,19W,25,Brook trout,Assinica,2016,309,8.31
Alger,Cheryl's Pond Cheryl's Pond (44N 19W 25),Cheryl's Pond,44N,19W,25,Brook trout,Assinica,2017,300,7.87
Alger,Cheryl's Pond Cheryl's Pond (44N 19W 25),Cheryl's Pond,44N,19W,25,Brook trout,Assinica,2018,327,8.94
Alger,Cheryl's Pond Cheryl's Pond (44N 19W 25),Cheryl's Pond,44N,19W,25,Brook trout,Assinica,2019,407,8.19
Alger,Cheryl's Pond Cheryl's Pond (44N 19W 25),Cheryl's Pond,44N,19W,25,Brook trout,Assinica,2021,390,8.5
Alger,Cheryl's Pond Cheryl's Pond (44N 19W 25),Cheryl's Pond,44N,19W,25,Brook trout,Assinica,2022,426,7.91
Alger,Cook Lake COOK LAKE (45N 20W 35),COOK LAKE                     ,45N,20W,35,Bluegill,,2015,250,4
Alger,Cook Lake COOK LAKE (45N 20W 35),COOK LAKE                     ,45N,20W,35,Bluegill,,2016,250,3
Alger,Cook Lake COOK LAKE (45N 20W 35),COOK LAKE                     ,45N,20W,35,Fathead minnow,,2015,15000,2.5
Alger,Cook Lake COOK LAKE (45N 20W 35),COOK LAKE                     ,45N,20W,35,Fathead minnow,,2016,11250,1.97
Alger,Cook Lake COOK LAKE (45N 20W 35),COOK LAKE                     ,45N,20W,35,Largemouth bass,,2016,150,8
Alger,Cook Lake COOK LAKE (45N 20W 35),COOK LAKE                     ,45N,20W,35,Largemouth bass,,2019,350,2.56
Alger,Cox Pond Cox Pond (46N 19W 13),Cox Pond,46N,19W,13,Brook trout,,2015,60,12.28
Alger,Cox Pond Cox Pond (46N 19W 13),Cox Pond,46N,19W,13,Brook trout,Assinica,2012,49,16.93
Alger,Cox Pond Cox Pond (46N 19W 13),Cox Pond,46N,19W,13,Brook trout,Assinica,2013,350,5.71
Alger,Cox Pond Cox Pond (46N 19W 13),Cox Pond,46N,19W,13,Brook trout,Assinica,2014,350,5.51
Alger,Cox Pond Cox Pond (46N 19W 13),Cox Pond,46N,19W,13,Brook trout,Assinica,2014,55,8.66
Alger,Cox Pond Cox Pond (46N 19W 13),Cox Pond,46N,19W,13,Brook trout,Assinica,2015,350,5.59
Alger,Cox Pond Cox Pond (46N 19W 13),Cox Pond,46N,19W,13,Brook trout,Assinica,2016,50,11.42
Alger,Cox Pond Cox Pond (46N 19W 13),Cox Pond,46N,19W,13,Brook trout,Assinica,2016,350,6.1
Alger,Cox Pond Cox Pond (46N 19W 13),Cox Pond,46N,19W,13,Brook trout,Assinica,2017,350,6.18
Alger,Cox Pond Cox Pond (46N 19W 13),Cox Pond,46N,19W,13,Brook trout,Assinica,2018,110,8.23
Alger,Cox Pond Cox Pond (46N 19W 13),Cox Pond,46N,19W,13,Brook trout,Assinica,2018,50,13.58
Alger,Cox Pond Cox Pond (46N 19W 13),Cox Pond,46N,19W,13,Brook trout,Assinica,2019,110,7.52
Alger,Cox Pond Cox Pond (46N 19W 13),Cox Pond,46N,19W,13,Brook trout,Assinica,2019,30,9.41
Alger,Cox Pond Cox Pond (46N 19W 13),Cox Pond,46N,19W,13,Brook trout,Assinica,2021,110,7.91
Alger,Cox Pond Cox Pond (46N 19W 13),Cox Pond,46N,19W,13,Brook trout,Assinica,2021,50,18.86
Alger,Cox Pond Cox Pond (46N 19W 13),Cox Pond,46N,19W,13,Brook trout,Assinica,2022,110,8.07
Alger,Cox Pond Cox Pond (46N 19W 13),Cox Pond,46N,19W,13,Brook trout,Assinica,2022,55,12.2
Alger,Deer Lake DEER LAKE (47N 21W 17),DEER LAKE                     ,47N,21W,17,Lake trout,,2016,150,14.18
Alger,Deer Lake DEER LAKE (47N 21W 17),DEER LAKE                     ,47N,21W,17,Lake trout,Big (Parry) Sound,2012,150,21.3
Alger,Deer Lake DEER LAKE (47N 21W 17),DEER LAKE                     ,47N,21W,17,Lake trout,Big (Parry) Sound,2020,140,25.73
Alger,Deer Lake DEER LAKE (47N 21W 17),DEER LAKE                     ,47N,21W,17,Lake trout,Klondike Reef,2014,150,18.3
Alger,Deer Lake DEER LAKE (47N 21W 17),DEER LAKE                     ,47N,21W,17,Lake trout,Lake Superior,2015,150,13.98
Alger,Deer Lake DEER LAKE (47N 21W 17),DEER LAKE                     ,47N,21W,17,Lake trout,Lake Superior,2018,100,29.13
Alger,Deer Lake DEER LAKE (47N 21W 17),DEER LAKE                     ,47N,21W,17,Lake trout,Seneca Lake,2021,100,21.63
Alger,Deer Lake DEER LAKE (47N 21W 17),DEER LAKE                     ,47N,21W,17,Rainbow trout,Eagle Lake,2013,5500,7.05
Alger,Deer Lake DEER LAKE (47N 21W 17),DEER LAKE                     ,47N,21W,17,Rainbow trout,Eagle Lake,2014,4680,7.17
Alger,Deer Lake DEER LAKE (47N 21W 17),DEER LAKE                     ,47N,21W,17,Rainbow trout,Eagle Lake,2015,5500,6.46
Alger,Deer Lake DEER LAKE (47N 21W 17),DEER LAKE                     ,47N,21W,17,Rainbow trout,Michigan,2016,5000,7.95
Alger,Deer Lake DEER LAKE (47N 21W 17),DEER LAKE                     ,47N,21W,17,Rainbow trout,Michigan,2017,5000,8.19
Alger,Deer Lake DEER LAKE (47N 21W 17),DEER LAKE                     ,47N,21W,17,Rainbow trout,Michigan,2018,4999,7.95
Alger,Deer Lake DEER LAKE (47N 21W 17),DEER LAKE                     ,47N,21W,17,Rainbow trout,Michigan,2019,5000,6.89
Alger,Deer Lake DEER LAKE (47N 21W 17),DEER LAKE                     ,47N,21W,17,Walleye,Bay De Noc,2014,4000,1.94
Alger,Deer Lake DEER LAKE (47N 21W 17),DEER LAKE                     ,47N,21W,17,Walleye,Bay De Noc,2016,4200,1.72
Alger,Deer Lake DEER LAKE (47N 21W 17),DEER LAKE                     ,47N,21W,17,Walleye,Bay De Noc,2022,3976,1.78
Alger,Deer Lake DEER LAKE (47N 21W 17),DEER LAKE                     ,47N,21W,17,Walleye,Muskegon,2012,4080,2.05
Alger,Deer Lake DEER LAKE (47N 21W 17),DEER LAKE                     ,47N,21W,17,Walleye,St. Marys River,2018,5031,2.03
Alger,East Branch Whitefish River E BR WHITEFISH RIVER (44N 21W 25),E BR WHITEFISH RIVER          ,44N,21W,25,Brook trout,Assinica,2012,1292,8.82
Alger,East Branch Whitefish River E BR WHITEFISH RIVER (44N 21W 25),E BR WHITEFISH RIVER          ,44N,21W,25,Brook trout,Assinica,2013,1499,8.31
Alger,East Branch Whitefish River E BR WHITEFISH RIVER (44N 21W 25),E BR WHITEFISH RIVER          ,44N,21W,25,Brook trout,Assinica,2014,1500,7.91
Alger,East Branch Whitefish River E BR WHITEFISH RIVER (44N 21W 25),E BR WHITEFISH RIVER          ,44N,21W,25,Brook trout,Assinica,2015,1497,8.15
Alger,East Branch Whitefish River E BR WHITEFISH RIVER (44N 21W 25),E BR WHITEFISH RIVER          ,44N,21W,25,Brook trout,Assinica,2016,1500,8.31
Alger,East Branch Whitefish River E BR WHITEFISH RIVER (44N 21W 25),E BR WHITEFISH RIVER          ,44N,21W,25,Brook trout,Assinica,2017,1498,7.87
Alger,East Branch Whitefish River E BR WHITEFISH RIVER (44N 21W 25),E BR WHITEFISH RIVER          ,44N,21W,25,Brook trout,Assinica,2018,1648,8.94
Alger,East Branch Whitefish River E BR WHITEFISH RIVER (44N 21W 25),E BR WHITEFISH RIVER          ,44N,21W,25,Brook trout,Assinica,2019,1499,8.27
Alger,East Branch Whitefish River E BR WHITEFISH RIVER (44N 21W 25),E BR WHITEFISH RIVER          ,44N,21W,25,Brook trout,Assinica,2020,6993,7.36
Alger,East Branch Whitefish River E BR WHITEFISH RIVER (44N 21W 25),E BR WHITEFISH RIVER          ,44N,21W,25,Brook trout,Assinica,2021,1556,7.72
Alger,East Branch Whitefish River E BR WHITEFISH RIVER (44N 21W 25),E BR WHITEFISH RIVER          ,44N,21W,25,Brook trout,Assinica,2022,1649,7.99
Alger,Hike Lake HIKE LAKE (44N 19W 02),HIKE LAKE                     ,44N,19W,2,Brook trout,Assinica,2012,825,5.98
Alger,Hike Lake HIKE LAKE (44N 19W 02),HIKE LAKE                     ,44N,19W,2,Brook trout,Assinica,2013,825,5.79
Alger,Hike Lake HIKE LAKE (44N 19W 02),HIKE LAKE                     ,44N,19W,2,Brook trout,Assinica,2014,825,5.39
Alger,Hike Lake HIKE LAKE (44N 19W 02),HIKE LAKE                     ,44N,19W,2,Brook trout,Assinica,2015,825,5.59
Alger,Hike Lake HIKE LAKE (44N 19W 02),HIKE LAKE                     ,44N,19W,2,Brook trout,Assinica,2016,825,6.06
Alger,Hike Lake HIKE LAKE (44N 19W 02),HIKE LAKE                     ,44N,19W,2,Brook trout,Assinica,2017,825,6.26
Alger,Hike Lake HIKE LAKE (44N 19W 02),HIKE LAKE                     ,44N,19W,2,Brook trout,Assinica,2018,825,5.51
Alger,Hike Lake HIKE LAKE (44N 19W 02),HIKE LAKE                     ,44N,19W,2,Brook trout,Assinica,2019,825,5.59
Alger,Hike Lake HIKE LAKE (44N 19W 02),HIKE LAKE                     ,44N,19W,2,Brook trout,Assinica,2020,825,5.55
Alger,Hike Lake HIKE LAKE (44N 19W 02),HIKE LAKE                     ,44N,19W,2,Brook trout,Assinica,2021,870,6.22
Alger,Hike Lake HIKE LAKE (44N 19W 02),HIKE LAKE                     ,44N,19W,2,Brook trout,Assinica,2022,825,5.71
Alger,Indian River BIG INDIAN RIVER (44N 19W 13),BIG INDIAN RIVER              ,44N,19W,13,Brown trout,Gilchrist Creek,2012,1100,5.71
Alger,Indian River BIG INDIAN RIVER (44N 19W 13),BIG INDIAN RIVER              ,44N,19W,13,Brown trout,Gilchrist Creek,2013,1000,6.46
Alger,Indian River BIG INDIAN RIVER (44N 19W 13),BIG INDIAN RIVER              ,44N,19W,13,Brown trout,Gilchrist Creek,2014,1000,7.4
Alger,Indian River BIG INDIAN RIVER (44N 19W 13),BIG INDIAN RIVER              ,44N,19W,13,Brown trout,Gilchrist Creek,2015,1100,6.1
Alger,Indian River BIG INDIAN RIVER (44N 19W 13),BIG INDIAN RIVER              ,44N,19W,13,Brown trout,Gilchrist Creek,2016,950,5.16
Alger,Indian River BIG INDIAN RIVER (44N 19W 13),BIG INDIAN RIVER              ,44N,19W,13,Brown trout,Gilchrist Creek,2017,755,5.04
Alger,Indian River BIG INDIAN RIVER (44N 19W 13),BIG INDIAN RIVER              ,44N,19W,13,Brown trout,Gilchrist Creek,2018,1100,5.08
Alger,Indian River BIG INDIAN RIVER (44N 19W 13),BIG INDIAN RIVER              ,44N,19W,13,Brown trout,Sturgeon River,2019,1000,5.26
Alger,Irwin Lake IRWIN LAKE (44N 19W 12),IRWIN LAKE                    ,44N,19W,12,Brook trout,Assinica,2012,750,6.1
Alger,Irwin Lake IRWIN LAKE (44N 19W 12),IRWIN LAKE                    ,44N,19W,12,Brook trout,Assinica,2013,749,5.71
Alger,Irwin Lake IRWIN LAKE (44N 19W 12),IRWIN LAKE                    ,44N,19W,12,Brook trout,Assinica,2014,750,5.51
Alger,Irwin Lake IRWIN LAKE (44N 19W 12),IRWIN LAKE                    ,44N,19W,12,Brook trout,Assinica,2015,750,5.47
Alger,Irwin Lake IRWIN LAKE (44N 19W 12),IRWIN LAKE                    ,44N,19W,12,Brook trout,Assinica,2016,750,6.06
Alger,Irwin Lake IRWIN LAKE (44N 19W 12),IRWIN LAKE                    ,44N,19W,12,Brook trout,Assinica,2017,750,6.22
Alger,Irwin Lake IRWIN LAKE (44N 19W 12),IRWIN LAKE                    ,44N,19W,12,Brook trout,Assinica,2018,750,5.43
Alger,Irwin Lake IRWIN LAKE (44N 19W 12),IRWIN LAKE                    ,44N,19W,12,Brook trout,Assinica,2019,749,5.59
Alger,Irwin Lake IRWIN LAKE (44N 19W 12),IRWIN LAKE                    ,44N,19W,12,Brook trout,Assinica,2020,750,5.55
Alger,Irwin Lake IRWIN LAKE (44N 19W 12),IRWIN LAKE                    ,44N,19W,12,Brook trout,Assinica,2021,800,6.22
Alger,Irwin Lake IRWIN LAKE (44N 19W 12),IRWIN LAKE                    ,44N,19W,12,Brook trout,Assinica,2022,749,5.67
Alger,Kay's Pond KAY'S POND (44N 19W 12),KAY'S POND                    ,44N,19W,12,Brook trout,Assinica,2012,450,5.98
Alger,Kay's Pond KAY'S POND (44N 19W 12),KAY'S POND                    ,44N,19W,12,Brook trout,Assinica,2013,449,5.79
Alger,Kay's Pond KAY'S POND (44N 19W 12),KAY'S POND                    ,44N,19W,12,Brook trout,Assinica,2014,450,5.39
Alger,Kay's Pond KAY'S POND (44N 19W 12),KAY'S POND                    ,44N,19W,12,Brook trout,Assinica,2015,449,5.59
Alger,Kay's Pond KAY'S POND (44N 19W 12),KAY'S POND                    ,44N,19W,12,Brook trout,Assinica,2016,450,6.06
Alger,Kay's Pond KAY'S POND (44N 19W 12),KAY'S POND                    ,44N,19W,12,Brook trout,Assinica,2017,450,6.26
Alger,Kay's Pond KAY'S POND (44N 19W 12),KAY'S POND                    ,44N,19W,12,Brook trout,Assinica,2018,449,5.51
Alger,Kay's Pond KAY'S POND (44N 19W 12),KAY'S POND                    ,44N,19W,12,Brook trout,Assinica,2019,450,5.59
Alger,Kay's Pond KAY'S POND (44N 19W 12),KAY'S POND                    ,44N,19W,12,Brook trout,Assinica,2020,450,5.55
Alger,Kay's Pond KAY'S POND (44N 19W 12),KAY'S POND                    ,44N,19W,12,Brook trout,Assinica,2021,500,6.22
Alger,Kay's Pond KAY'S POND (44N 19W 12),KAY'S POND                    ,44N,19W,12,Brook trout,Assinica,2022,328,7.91
Alger,Kingston Lake KINGSTON LAKE (48N 15W 06),KINGSTON LAKE                 ,48N,15W,6,Muskellunge,Great Lakes,2015,150,9.17
Alger,Kingston Lake KINGSTON LAKE (48N 15W 06),KINGSTON LAKE                 ,48N,15W,6,Muskellunge,Great Lakes,2021,150,9.17
Alger,Kingston Lake KINGSTON LAKE (48N 15W 06),KINGSTON LAKE                 ,48N,15W,6,Muskellunge,Northern,2018,150,11.56
Alger,Lake Stella STELLA LAKE (44N 20W 26),STELLA LAKE                   ,44N,20W,26,Walleye,Bay De Noc,2013,9700,2.13
Alger,Lake Stella STELLA LAKE (44N 20W 26),STELLA LAKE                   ,44N,20W,26,Walleye,Bay De Noc,2013,1961,1.77
Alger,Lake Superior GRAND MARAIS P.A.S. (49N 13W 06),GRAND MARAIS P.A.S.           ,49N,13W,6,Walleye,Bay De Noc,2015,3150,1.82
Alger,Lake Superior GRAND MARAIS P.A.S. (49N 13W 06),GRAND MARAIS P.A.S.           ,49N,13W,6,Walleye,Bay De Noc,2015,2205,1.82
Alger,Lake Superior GRAND MARAIS P.A.S. (49N 13W 06),GRAND MARAIS P.A.S.           ,49N,13W,6,Walleye,Bay De Noc,2016,4564,1.72
Alger,Lake Superior GRAND MARAIS P.A.S. (49N 13W 06),GRAND MARAIS P.A.S.           ,49N,13W,6,Walleye,Bay De Noc,2017,4785,1.51
Alger,Lake Superior GRAND MARAIS P.A.S. (49N 13W 06),GRAND MARAIS P.A.S.           ,49N,13W,6,Walleye,Bay De Noc,2018,5510,1.81
Alger,Lake Superior GRAND MARAIS P.A.S. (49N 13W 06),GRAND MARAIS P.A.S.           ,49N,13W,6,Walleye,Bay De Noc,2019,5700,1.54
Alger,Lake Superior GRAND MARAIS P.A.S. (49N 13W 06),GRAND MARAIS P.A.S.           ,49N,13W,6,Walleye,St. Marys River,2018,839,2.03
Alger,Lake Superior MUNISING BAY-CITY DOCK (46N 19W 02),MUNISING BAY-CITY DOCK        ,46N,19W,2,Splake,Hybrid,2012,9772,7.95
